index,ID,JOJ Approved,MOM Approved,Site Status,Name,Original Name,Author,Author URL,Mod URL,Style,Categories,Clothing,Light,Heavy,Gender,Themes,Modular,Multi-colored,Armor Tier,Body & Physics Support (JSON),Image URL,Thumbnail URL,Category Audit Note,Content
198,200,TRUE,TRUE,INCLUDE,Callisto,Callisto HDT-SMP Armor,Fuse00,https://www.nexusmods.com/skyrimspecialedition/users/6052912,https://www.nexusmods.com/skyrimspecialedition/mods/134752,Grounded,Light,FALSE,FALSE,TRUE,Female,Military; Royal,TRUE,FALSE,H7 - Dragon Plate,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/skyrimspecialedition/mods/134797"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/134789"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/134752/134752-1732444885-198237719.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/134752/134752-1732444885-198237719.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
247,249,TRUE,TRUE,INCLUDE,Carmine Vesture,Carmine Vesture,Mykolaev,https://www.nexusmods.com/skyrimspecialedition/users/84474133,https://www.nexusmods.com/skyrimspecialedition/mods/151420,Grounded,Light,TRUE,FALSE,FALSE,Female,Bards College; Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=632952&game_id=1704"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/151420/151420-1748628032-1743245526.png,https://staticdelivery.nexusmods.com/mods/1704/images/151420/151420-1748628032-1743245526.png,Existing category tag; verify against description if additional armor types are available.,Standard
258,261,TRUE,TRUE,INCLUDE,Casual Outfit,Obi's Casual Outfit 2K 3BA SMP,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/96357,Modern,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":""https://www.nexusmods.com/skyrimspecialedition/mods/102965"",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/96357/96357-1689986301-1362367666.png,https://images.nexusmods.com/mod-images/1704/t/large/96/96357/96357-1689986301-1362367666.png,Existing category tag; verify against description if additional armor types are available.,NSFW
290,293,TRUE,TRUE,INCLUDE,Casual Pirate Outfit,Casual Pirate Outfit,petiteemerald,https://www.nexusmods.com/skyrimspecialedition/users/99000653,https://www.nexusmods.com/skyrimspecialedition/mods/133795,Grounded,Cloth,TRUE,FALSE,FALSE,Male; Female,Maritime; Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/skyrimspecialedition/mods/134468"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/133974"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/133795/133795-1731623232-1148856780.png,https://images.nexusmods.com/mod-images/1704/t/large/13/133795/133795-1731623232-1148856780.png,Existing category tag; verify against description if additional armor types are available.,Standard
75,77,TRUE,TRUE,INCLUDE,Chaos Sorcerer,COCO Chaos Sorcerer - CBBE-TBD-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/85354,Fantastical,Lingerie; Cloth; Light,TRUE,FALSE,FALSE,Female,Arcane; Occult,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""https://www.nexusmods.com/skyrimspecialedition/mods/144402""}",https://staticdelivery.nexusmods.com/mods/1704/images/85354/85354-1676844713-2077655500.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/85/85354/85354-1676844713-2077655500.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
144,146,TRUE,TRUE,INCLUDE,Chaosrunner,ELLE - Chaosrunner,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/126362,Fantastical,Heavy,FALSE,FALSE,TRUE,Female,Daedra,TRUE,TRUE,H5 - Orcish,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/126362/126362-1765597616-1525141681.jpg,https://images.nexusmods.com/mod-images/1704/t/large/12/126362/126362-1765597616-1525141681.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
189,191,TRUE,TRUE,INCLUDE,Chevalier's Armor Set,Chevalier's Armor Set HDT-SMP,furexarot,https://www.nexusmods.com/skyrimspecialedition/users/120770913,https://www.nexusmods.com/skyrimspecialedition/mods/132629,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Military,FALSE,FALSE,H5 - Steel Plate,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=568578&game_id=1704"",""HIMBO"":""PREBUILT"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/132629/132629-1732640134-1343266987.png,https://images.nexusmods.com/mod-images/1704/t/large/13/132629/132629-1732640134-1343266987.png,Existing category tag; verify against description if additional armor types are available.,Standard
76,78,TRUE,TRUE,INCLUDE,Chloe,Melodic Chloe - CBBE-TBD-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/66917,Fantastical,Light,FALSE,TRUE,FALSE,Female,Occult; Daedra,TRUE,TRUE,L3 - Studded,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/66917/66917-1650785685-136675560.png,https://images.nexusmods.com/mod-images/1704/t/large/66/66917/66917-1650785685-136675560.png,Existing category tag; verify against description if additional armor types are available.,NSFW
14,14,TRUE,TRUE,INCLUDE,Chronomancer Outfit,Chronomancer Outfit,AokiliMods,https://www.nexusmods.com/skyrimspecialedition/users/4747368,https://www.nexusmods.com/skyrimspecialedition/mods/135729,Fantastical,Cloth; Light,TRUE,FALSE,FALSE,Female,Arcane; Occult,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/135729/135729-1733940512-1674416753.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/135729/135729-1733940512-1674416753.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
259,262,TRUE,TRUE,INCLUDE,Obi's Cimmerian,Obi's Cimmerian 3BA BHUNP SMP 4K,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/135392,Grounded,Light,FALSE,TRUE,FALSE,Female,Nord,FALSE,FALSE,L6 - Chitin,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=574476&game_id=1704"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/135392/135392-1734446841-1413603461.png,https://staticdelivery.nexusmods.com/mods/1704/images/135392/135392-1734446841-1413603461.png,Existing category tag; verify against description if additional armor types are available.,NSFW
260,263,TRUE,TRUE,INCLUDE,Obi's Cimmerian [HIMBO],Obi's Cimmerian SMP for HIMBO,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/148379,Grounded,Light,FALSE,TRUE,FALSE,Male,Nord,FALSE,FALSE,L6 - Chitin,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""PREBUILT"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/148379/148379-1745372676-1064892714.png,https://staticdelivery.nexusmods.com/mods/1704/images/148379/148379-1745372676-1064892714.png,Existing category tag; verify against description if additional armor types are available.,NSFW
246,248,TRUE,TRUE,INCLUDE,Code Vein - Io,Code Vein - Io - 3BA,MrStrangeT,https://www.nexusmods.com/skyrimspecialedition/users/99603943,https://www.nexusmods.com/skyrimspecialedition/mods/157163,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Civilian,TRUE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/157163/157163-1755549434-567800108.png,https://images.nexusmods.com/mod-images/1704/t/large/15/157163/157163-1755549434-567800108.png,Existing category tag; verify against description if additional armor types are available.,NSFW
331,334,TRUE,TRUE,INCLUDE,Cold Foreigner Outfit,Cold Foreigner outfit (Vanilla - 3BA - HIMBO),SmolSaltLemon,https://www.nexusmods.com/skyrimspecialedition/users/202025696,https://www.nexusmods.com/skyrimspecialedition/mods/139157,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Civilian,TRUE,TRUE,L2 - Fur,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""PREBUILT"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/139157/139157-1736945657-1851430798.png,https://staticdelivery.nexusmods.com/mods/1704/images/139157/139157-1736945657-1851430798.png,Existing category tag; verify against description if additional armor types are available.,Standard
299,302,TRUE,TRUE,INCLUDE,Colovian Prince Set,Colovian Prince Set,Pulcharmsolis,https://www.nexusmods.com/skyrimspecialedition/users/122433248,https://www.nexusmods.com/skyrimspecialedition/mods/79894,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Imperial,FALSE,FALSE,L8 - Scaled,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/skyrimspecialedition/mods/84230"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/86504"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/79894/79894-1675474858-145845374.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/79/79894/79894-1675474858-145845374.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
213,215,TRUE,TRUE,INCLUDE,Common Clothing Expansion,Common Clothing Expansion,Hornclonic,https://www.nexusmods.com/skyrimspecialedition/users/86825423,https://www.nexusmods.com/skyrimspecialedition/mods/134088,Grounded,Cloth,TRUE,FALSE,FALSE,Male; Female,Civilian,TRUE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/134088/134088-1731839773-1329213344.png,https://images.nexusmods.com/mod-images/1704/t/large/13/134088/134088-1731839773-1329213344.png,Existing category tag; verify against description if additional armor types are available.,Standard
261,264,TRUE,TRUE,INCLUDE,Obi's Common Outfit,Obi's Common Outfit 3BA 2K,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/110678,Modern,Light,FALSE,TRUE,FALSE,Female,Civilian,TRUE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.postimg.cc/SN4smHFC/Dimi-OBICommon-Outfit-Collage.jpg,https://i.postimg.cc/SN4smHFC/Dimi-OBICommon-Outfit-Collage.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
193,195,TRUE,TRUE,INCLUDE,Countess Armor,Countess Armor,Fuse00,https://www.nexusmods.com/skyrimspecialedition/users/6052912,https://www.nexusmods.com/skyrimspecialedition/mods/71116,Grounded,Light,TRUE,FALSE,FALSE,Male; Female,Royal; Military,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/skyrimspecialedition/mods/72793"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/145189"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/71116/71116-1657461861-133216976.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/71/71116/71116-1657461861-133216976.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
262,265,TRUE,TRUE,INCLUDE,Obi's Crimson Outfit,Obi's Crimson Outfit 2K 3BA BHUNP SMP,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/102288,Grounded,Light,FALSE,TRUE,FALSE,Female,Volkihar Vampire Clan; Occult,FALSE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/102288/102288-1697043981-138209635.png,https://staticdelivery.nexusmods.com/mods/1704/images/102288/102288-1697043981-138209635.png,Existing category tag; verify against description if additional armor types are available.,NSFW
48,49,TRUE,TRUE,INCLUDE,Crochet Bikini,Crochet Bikini,contentcat,https://www.nexusmods.com/skyrimspecialedition/users/69093453,https://www.nexusmods.com/skyrimspecialedition/mods/146397,Modern,Lingerie,FALSE,FALSE,FALSE,Female,Civilian,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/146397/146397-1743524926-135825587.png,https://staticdelivery.nexusmods.com/mods/1704/images/146397/146397-1743524926-135825587.png,"Description audit required: no Clothing, Light, or Heavy tag currently present.",NSFW
303,306,TRUE,TRUE,INCLUDE,Crown Plate Set,Crown Plate Set,Pulcharmsolis,https://www.nexusmods.com/skyrimspecialedition/users/122433248,https://www.nexusmods.com/skyrimspecialedition/mods/114751,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Redguard; Military,FALSE,FALSE,H6 - Ebony,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/116757"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/114751/114751-1712351139-447378358.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/11/114751/114751-1712351139-447378358.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
321,324,TRUE,TRUE,INCLUDE,Crowns (House of the Dragon),Crowns (House of the Dragon),ShasSaalLDred,https://www.nexusmods.com/skyrimspecialedition/users/152271893,https://www.nexusmods.com/skyrimspecialedition/mods/91522,Grounded,Accessories,FALSE,FALSE,FALSE,,Royal,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/91522/91522-1684359300-161905553.png,https://images.nexusmods.com/mod-images/1704/t/large/91/91522/91522-1684359300-161905553.png,"Description audit required: no Clothing, Light, or Heavy tag currently present.",Standard
244,246,TRUE,TRUE,INCLUDE,Cultural Bards,Cultural Bards - A Bard Themed Clothing and Accessory Collection,masimeiro,https://www.nexusmods.com/skyrimspecialedition/users/12007218,https://www.nexusmods.com/skyrimspecialedition/mods/133000,Grounded,Cloth,TRUE,FALSE,FALSE,Male; Female,Bards College; Royal,TRUE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/skyrimspecialedition/mods/133265"",""HIMBO"":""PREBUILT"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/133000/133000-1730617535-1276541196.png,https://images.nexusmods.com/mod-images/1704/t/large/13/133000/133000-1730617535-1276541196.png,Existing category tag; verify against description if additional armor types are available.,Standard
138,140,TRUE,TRUE,INCLUDE,Cyrodilic Thief,Cyrodilic Thief,Eferas,https://www.nexusmods.com/skyrimspecialedition/users/2396222,https://www.nexusmods.com/skyrimspecialedition/mods/29667,Grounded,Light,FALSE,TRUE,FALSE,Male,Assassin; Thieves Guild,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/29667/29667-1570972364-1043306879.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/29/29667/29667-1570972364-1043306879.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
234,236,TRUE,TRUE,INCLUDE,D-Huntress,D-Huntress,JennyPennyJelapeni,https://www.nexusmods.com/skyrimspecialedition/users/71189578,https://www.nexusmods.com/skyrimspecialedition/mods/40392,Fantastical,Light,FALSE,TRUE,FALSE,Female,Daedra; Occult,FALSE,FALSE,L3 - Studded,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/40392/40392-1600033886-1309686675.png,https://staticdelivery.nexusmods.com/mods/1704/images/40392/40392-1600033886-1309686675.png,Existing category tag; verify against description if additional armor types are available.,NSFW
65,66,TRUE,TRUE,INCLUDE,Daenerys Dress,DD - Daenerys Dress 3BA and SMP,DarkDukla,https://www.nexusmods.com/skyrimspecialedition/users/18292594,https://www.nexusmods.com/skyrimspecialedition/mods/150417,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Royal,FALSE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.ibb.co/n8mQ7nmS/Skyrim-SE-2025-04-07-03-45-01.png,https://i.ibb.co/n8mQ7nmS/Skyrim-SE-2025-04-07-03-45-01.png,Existing category tag; verify against description if additional armor types are available.,NSFW
145,147,TRUE,TRUE,INCLUDE,Dangerous Gladiator,Dangerous Gladiator - 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/106430,Grounded,Light,FALSE,TRUE,FALSE,Female,Military,TRUE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/106430/106430-1765600343-840159915.jpg,https://images.nexusmods.com/mod-images/1704/t/large/10/106430/106430-1765600343-840159915.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
146,148,TRUE,TRUE,INCLUDE,Dark Assassin,ELLE - Dark Assassin,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/153943,Fantastical,Light,FALSE,TRUE,FALSE,Female,Thieves Guild; Assassin,TRUE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/153943/153943-1765599494-2080380656.jpg,https://images.nexusmods.com/mod-images/1704/t/large/15/153943/153943-1765599494-2080380656.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
